text,label,label_name
"i put some money in my account the other day and it's not gone in yet, can you help with this?",6,balance_not_updated_after_cheque_or_cash_deposit
with my credit card i would like to transfer money.,62,topping_up_by_card
"my wallet was stolen, along with my cards. how do i put a freeze on my cards and order a new one?",41,lost_or_stolen_card
a bank atm did not give my card back. what do i do now?,18,card_swallowed
"i went to the store and tried to make a purchase.  the first time, it was declined, but the second one went through.  but my app shows me that i've already been charged once and the second charge is still pending.  can you make sure that i'm not charged twice?",63,transaction_charged_twice
my funds must be verified,70,verify_source_of_funds
when i tried to pay in a store my card din't work,25,declined_card_payment
why verify the top-ups?,71,verify_top_up
how do i know where i can use my card?,10,card_acceptance
i see cash in my app but i did not get it.,20,cash_withdrawal_not_recognised
where is the option to top up with a cheque?,58,top_up_by_cash_or_cheque
i got less cash at the atm than i asked for. why?,75,wrong_amount_of_cash_received
what can i do if my card details where stolen from my car? i think they used my card to buy gas.,22,compromised_card
"declined, transfer not completed.",27,declined_transfer
i just saw a fee on my account. when do these get charged?,15,card_payment_fee_charged
i need a physical card.  what are the fees?,43,order_physical_card
"i would like to top up via credit card, which credit cards do you support?",54,supported_cards_and_currencies
i am missing cash from my bank account according to my app,20,cash_withdrawal_not_recognised
"i transferred money, but i think i've been charged a fee for it?",64,transfer_fee_charged
i have a strange transaction on my account which appears to pertain to a cash withdrawal i made outside nandos in leeds.  what is that for?  is it fraud?,19,cash_withdrawal_charge
is it normal to be charged an extra fee when paying with my card?,15,card_payment_fee_charged
i wasn't able to use my top up card because the money i put on there wasn't there anymore,62,topping_up_by_card
your exchange rate was off.  i was charged extra on my payment that i made last saturday.,17,card_payment_wrong_exchange_rate
how do i get this damn virtual card to work?,72,virtual_card_not_working
"i just got my new card, how do i activate it?",0,activate_my_card
how can i add money to my account from another account i have?,65,transfer_into_account
i believe that my transfer hasn't gone through.,35,failed_transfer
what are the steps i need to do if i have a stolen card?,41,lost_or_stolen_card
i'm not verifying my identity.,74,why_verify_identity
how can i fix my contactless?,23,contactless_not_working
which establishments will accept my card?,10,card_acceptance
can i top up any amount?,60,top_up_limits
my card is not working when i try to use it.,14,card_not_working
my card was stolen,41,lost_or_stolen_card
where can virtual cards be ordered?,40,getting_virtual_card
what are my payment options?,54,supported_cards_and_currencies
my transfer failed.  help!,35,failed_transfer
how can i exchange aud for gbp?,33,exchange_via_app
what is the minimum age required to open an account with your service?,1,age_limit
why did my credit card get declined for top up?,59,top_up_failed
what's the process for topping up by card?,62,topping_up_by_card
why am i getting charged more for using my card?,15,card_payment_fee_charged
what do i do if i have forgotten my passcode?,44,passcode_forgotten
can you give me a virtual card?,40,getting_virtual_card
i've been trying to do a transfer multiple times and have failed? is the system down?,35,failed_transfer
why did i get a fee from the atm?,19,cash_withdrawal_charge
what is the exchange rate for eur?,32,exchange_rate
what is the cost of a transfer?,56,top_up_by_bank_transfer_charge
what is the charge for topping up a card?,57,top_up_by_card_charge
please help me with my card. as i have tried to use my card in two different atms but repeatedly it was declining by atm.,26,declined_cash_withdrawal
why hasn't my transaction arrived to my friend yet?,66,transfer_not_received_by_recipient
what are the locations i can withdraw money,3,atm_support
my top-up is still pending,47,pending_top_up
can you explain your exchange rates basis?,32,exchange_rate
what should i do if i have used all of my pin tries?,49,pin_blocked
"my card will expire soon, do i need to order a new one?",9,card_about_to_expire
will i get charged on a foreign currencies exchange?,31,exchange_charge
what do you require for identification verification?,69,verify_my_identity
at what age can a person open an account?,1,age_limit
i would like to make sure it is delivered on a certain date.,12,card_delivery_estimate
can you please tell me why my cash withdrawal is still pending?,46,pending_cash_withdrawal
i am having trouble transferring money to a beneficiery.,7,beneficiary_not_allowed
why do i need top-up to be verified?,71,verify_top_up
why was i unable to complete my transfer?,35,failed_transfer
can you please explain how bank transfers work?,65,transfer_into_account
is it possible for me to track the card is was mailed to me?,11,card_arrival
it won't let me activate my card.,0,activate_my_card
let me know when you charge extra for payments please. i just checked the app earlier when i saw that there was an additional fee on one of the payments that i wasn't warned about before.,15,card_payment_fee_charged
"i didn't mean to do the transfer, is there any way to cancel it?",8,cancel_transfer
what is the fee to top-up my account,56,top_up_by_bank_transfer_charge
where can i use my card to pay?,10,card_acceptance
what currencies are accepted to add money?,54,supported_cards_and_currencies
what is the expected delivery date for my card?,11,card_arrival
"help, i need to top up my account. where do i send a check?",58,top_up_by_cash_or_cheque
can i get a visa or mastercard?,73,visa_or_mastercard
are cards delivered to my location?,43,order_physical_card
is my transfer pending?,48,pending_transfer
will i be able to top up by cheque?,58,top_up_by_cash_or_cheque
